policy_id,insured_id,snapshot_date,policy_effective_date,policy_expiration_date,coverage_type,vehicle_count,vehicle_avg_age,driver_count,driver_avg_age,years_in_business,prior_year_mileage_000,business_type,state,prior_apd_claim_count,prior_al_claim_count,prior_loss_amount,deductible,coverage_limit_000,annual_premium,payment_frequency,risk_score_external,num_heavy_vehicles,late_payment_count,first_claim_reported_date,claim_paid_amount_current_period,claim_status_current_period,days_to_first_claim_report
POL-017308,INS-00055,2023-10-13,2023-07-15,2024-07-14,AL,6,1.5,7,42.6,16.5,160.6,TRUCKING,CA,0,0,,2500,300,22363.14,Annual,32.89,1,0.0,,,,
POL-017309,INS-00104,2024-06-19,2024-03-01,2025-03-01,AL,11,4.9,4,29.5,1.5,816.5,Construction,IL,1,0,6626.88,2500,500,11149.19,Quarterly,26.65,4,0.0,,,,
POL-017310,INS-00602,2023-08-23,2023-05-20,2024-05-19,AL,5,0.7,6,46.7,8.7,124.0,Rideshare,AZ,0,0,0.0,2500,1000,15304.17,Annual,19.07,0,1.0,,,,
POL-017311,INS-00209,2024-02-08,2023-11-03,2024-11-02,AL,9,7.5,8,40.3,4.5,239.5,TRUCKING,AZ,1,1,20664.83,2500,1000,10332.18,,97.4,2,0.0,,,,
POL-017312,INS-00005,2023-04-07,2022-11-05,2023-11-05,AL,8,6.8,9,35.4,32.3,811.0,Other,PA,0,0,0.0,500,500,14058.92,Quarterly,,1,1.0,,,,
POL-017313,INS-00154,2023-01-16,2022-10-05,2023-10-05,AL,8,3.9,7,40.0,26.3,98.3,Construction,NC,1,0,3454.91,250,500,7078.42,Quarterly,68.18,3,1.0,,,,
POL-017314,INS-00152,2024-01-25,2023-12-21,2024-12-20,AL,5,3.7,11,40.1,3.0,124.9,Trucking,CA,1,0,11397.83,250,100,6121.64,Annual,85.95,1,0.0,,,,
POL-017315,INS-00293,2023-05-06,2023-04-07,2024-04-06,AL,8,3.5,7,34.9,4.1,128.2,Retail,PA,0,0,0.0,250,1000,14037.8,Monthly,44.28,0,0.0,,,,
POL-017316,INS-00675,2023-02-22,2022-09-21,2023-09-21,AL,4,4.7,7,41.9,1.4,137.1,Construction,IL,1,0,1135.22,500,500,13847.73,Monthly,9.66,0,1.0,,,,
POL-017317,INS-00428,2023-04-14,2023-04-06,2024-04-05,AL,5,4.6,6,43.9,1.4,152.6,Retail,CO,1,0,16837.9,500,500,9555.21,Annual,13.43,1,0.0,,,,
POL-017318,INS-00371,2024-01-04,2023-08-13,2024-08-12,AL,8,7.2,8,21.0,1.1,205.9,construction,PA,0,0,0.0,5000,1000,10031.98,Quarterly,,1,2.0,,,,
POL-017319,INS-00724,2023-09-21,2023-04-19,2024-04-18,AL,7,3.7,5,30.4,1.0,98.8,Construction,GA,1,0,16051.64,2500,500,9046.82,Monthly,20.53,2,3.0,9999-01-01,-999.0,INVALID,-999.0
POL-017320,INS-00059,2024-03-01,2023-11-19,2024-11-18,AL,12,4.5,5,58.9,8.4,221.3,Trucking,CA,0,0,0.0,2500,1000,12158.93,Quarterly,5.09,3,1.0,,,,
POL-017321,INS-00581,2024-05-21,2024-05-10,2025-05-10,AL,10,1.7,7,21.0,40.0,171.4,TRUCKING,FL,1,1,6945.5,1000,300,24629.18,Monthly,95.41,0,3.0,9999-01-01,-999.0,INVALID,-999.0
POL-017322,INS-00628,2023-09-18,2023-06-02,2024-06-01,AL,8,2.4,12,36.4,1.9,362.1,Trucking,AZ,3,1,41002.31,5000,300,6024.16,Quarterly,21.95,2,4.0,,,,
POL-017323,INS-00270,2023-06-27,2023-05-15,2024-05-14,AL,11,5.7,6,38.2,1.0,241.3,Retail,OH,0,0,0.0,1000,300,15197.04,Monthly,57.43,1,,9999-01-01,-999.0,INVALID,-999.0
POL-017324,INS-00474,2023-12-19,2023-07-05,2024-07-04,AL,7,4.6,2,34.1,1.0,230.4,Other,TX,1,2,19933.96,1000,1000,11087.69,Annual,4.95,3,0.0,9999-01-01,-999.0,INVALID,-999.0
POL-017325,INS-00686,2023-10-07,2023-08-24,2024-08-23,AL,8,1.9,2,36.0,13.2,,Trucking,NY,0,0,0.0,5000,1000,14692.06,Quarterly,,3,4.0,,,,
POL-017326,INS-00342,2023-05-02,2023-02-24,2024-02-24,AL,6,7.8,3,49.5,1.1,112.4,CONSTRUCTION,FL,0,0,,1000,500,18483.62,Monthly,15.99,1,2.0,,,,
POL-017327,INS-00081,2024-01-10,2023-07-22,2024-07-21,AL,8,3.5,3,36.6,2.6,174.6,RETAIL,TX,0,1,7756.0,2500,300,40000.0,Annual,36.34,2,3.0,,,,
POL-017328,INS-00565,2024-06-15,2024-01-07,2025-01-06,AL,5,4.9,11,43.3,28.4,171.2,Retail,OH,0,0,0.0,5000,500,3592.41,Quarterly,20.48,1,1.0,,,,
POL-017329,INS-00001,2023-06-27,2023-04-06,2024-04-05,AL,11,6.4,4,22.3,17.4,321.2,Service,PA,0,1,11250.66,250,300,12273.9,Annual,31.84,1,0.0,,,,
POL-017330,INS-00561,2024-05-04,2024-04-27,2025-04-27,AL,8,2.9,7,39.7,1.0,263.6,Service,CO,1,0,5739.74,5000,300,12663.34,Quarterly,9.16,4,1.0,,,,
POL-017331,INS-00466,2023-07-13,2023-06-03,2024-06-02,AL,6,5.1,2,37.5,7.5,232.2,Construction,IL,1,1,30954.72,250,100,4387.63,Quarterly,14.48,0,3.0,9999-01-01,-999.0,INVALID,-999.0
POL-017332,INS-00544,2024-06-20,2024-02-10,2025-02-09,AL,9,8.4,10,45.2,1.0,288.5,Trucking,NC,0,0,0.0,500,500,7520.34,Quarterly,80.1,2,1.0,,,,
POL-017333,INS-00624,2023-06-25,2023-05-14,2024-05-13,AL,9,4.0,10,47.3,3.9,168.5,Trucking,AZ,0,0,0.0,500,300,8125.03,Quarterly,72.38,1,2.0,9999-01-01,-999.0,INVALID,-999.0
POL-017334,INS-00642,2024-01-12,2023-08-01,2024-07-31,AL,6,0.0,6,42.7,1.0,83.0,Trucking,AZ,1,0,13765.04,5000,300,5316.05,Monthly,4.77,2,1.0,,,,
POL-017335,INS-00110,2024-06-18,2024-03-21,2025-03-21,AL,4,2.1,7,32.2,1.0,214.6,Retail,OH,1,0,41008.43,2500,300,8826.18,Monthly,33.45,0,0.0,,,,
POL-017336,INS-00287,2023-05-01,2023-01-16,2024-01-16,AL,4,7.6,1,41.0,1.0,84.0,Service,WA,0,1,19828.51,500,500,8162.85,Monthly,75.84,2,1.0,,,,
POL-017337,INS-00037,2023-02-18,2022-09-26,2023-09-26,AL,12,1.7,3,39.6,1.0,435.7,Construction,NC,1,0,10929.49,2500,300,14363.85,Monthly,44.61,5,0.0,,,,
POL-017338,INS-00005,2023-03-09,2023-02-01,2024-02-01,AL,4,0.9,9,28.5,13.1,95.7,Service,PA,0,0,0.0,500,1000,7524.54,Quarterly,79.26,1,0.0,,,,
POL-017339,INS-00713,2023-02-08,2022-09-21,2023-09-21,AL,3,9.7,3,37.9,5.0,47.4,Retail,FL,0,0,0.0,1000,1000,8705.56,Quarterly,23.47,1,0.0,,,,
POL-017340,INS-00374,2024-04-11,2024-04-05,2025-04-05,AL,6,8.0,6,42.4,26.7,246.7,OTHER,AZ,0,0,0.0,2500,1000,7603.48,Quarterly,83.54,0,2.0,,,,
POL-017341,INS-00456,2023-10-19,2023-07-10,2024-07-09,AL,7,6.8,2,,25.6,218.0,Trucking,TX,2,0,20119.35,5000,300,11378.03,Quarterly,97.38,0,2.0,9999-01-01,-999.0,INVALID,-999.0
POL-017342,INS-00101,2024-03-07,2023-11-01,2024-10-31,AL,11,4.5,10,,4.6,369.4,Trucking,IL,0,0,0.0,250,300,22787.73,Annual,98.55,3,0.0,,,,
POL-017343,INS-00386,2023-09-30,2023-07-03,2024-07-02,AL,9,5.1,6,33.5,13.2,280.2,SERVICE,IL,1,1,60910.06,250,300,11113.38,Quarterly,3.39,1,1.0,,,,
POL-017344,INS-00500,2023-10-01,2023-07-06,2024-07-05,AL,6,6.3,6,51.7,15.8,145.5,Service,GA,2,0,22633.78,250,1000,17315.93,Quarterly,19.77,1,0.0,,,,
POL-017345,INS-00041,2024-05-14,2024-04-04,2025-04-04,AL,4,5.8,5,49.6,1.9,32.1,Construction,TX,0,0,0.0,2500,1000,8357.51,Quarterly,58.77,1,1.0,,,,
POL-017346,INS-00175,2023-05-25,2023-04-06,2024-04-05,AL,5,0.0,5,27.4,38.6,142.9,Retail,IL,1,0,22787.3,5000,500,15613.03,,66.33,2,0.0,,,,
POL-017347,INS-00048,2023-07-19,2023-04-18,2024-04-17,AL,5,1.6,8,47.5,1.2,72.8,Retail,IL,2,0,58322.1,250,100,9636.02,Annual,61.79,0,,,,,
POL-017348,INS-00412,2023-03-31,2022-12-31,2023-12-31,AL,9,3.0,4,42.9,3.8,100.5,Construction,PA,2,0,21107.26,5000,500,11840.09,Annual,22.68,1,0.0,,,,
POL-017349,INS-00011,2023-08-10,2023-06-29,2024-06-28,AL,7,3.5,9,37.4,8.4,79.4,Trucking,CA,0,1,3644.61,5000,300,12416.4,Quarterly,35.54,3,1.0,,,,
POL-017350,INS-00298,2023-11-28,2023-10-22,2024-10-21,AL,2,7.5,10,46.0,1.4,85.3,RETAIL,PA,0,0,0.0,500,300,19374.73,Monthly,55.96,0,0.0,9999-01-01,-999.0,INVALID,-999.0
POL-017351,INS-00323,2024-06-26,2024-04-13,2025-04-13,AL,11,8.6,7,50.3,3.0,407.5,construction,PA,1,0,22896.98,2500,300,8345.49,Annual,,1,1.0,9999-01-01,-999.0,INVALID,-999.0
POL-017352,INS-00612,2024-05-06,2024-01-26,2025-01-25,AL,8,3.8,8,44.5,18.1,172.7,Construction,OH,1,0,1039.87,500,300,8649.07,Monthly,22.27,1,0.0,,,,
POL-017353,INS-00076,2023-06-11,2023-05-03,2024-05-02,AL,9,3.9,7,36.8,5.6,316.6,Trucking,GA,1,0,5360.25,5000,500,7419.97,Quarterly,41.96,5,1.0,,,,
POL-017354,INS-00463,2023-01-09,2022-09-02,2023-09-02,AL,11,8.9,12,43.0,2.7,208.1,Service,FL,1,0,10221.96,2500,500,15082.9,Quarterly,48.86,2,0.0,,,,
POL-017355,INS-00071,2023-09-29,2023-05-23,2024-05-22,AL,7,2.2,5,47.3,5.9,233.2,Trucking,NY,0,0,0.0,5000,300,14248.49,Quarterly,1.34,0,0.0,,,,
POL-017356,INS-00255,2024-04-28,2023-12-20,2024-12-19,AL,10,4.0,4,49.5,11.4,233.9,Trucking,GA,0,1,9204.99,500,100,6499.52,Monthly,28.85,1,0.0,,,,
POL-017357,INS-00407,2023-05-25,2023-04-17,2024-04-16,AL,8,0.7,7,32.8,28.3,217.1,Trucking,NC,1,1,16240.7,1000,500,40000.0,Monthly,66.06,4,1.0,,,,
POL-017358,INS-00589,2023-09-24,2023-08-04,2024-08-03,AL,9,2.4,5,44.4,3.2,500.9,trucking,OH,1,0,14942.57,2500,300,5139.3,Annual,14.12,1,0.0,,,,
POL-017359,INS-00462,2023-10-31,2023-05-24,2024-05-23,AL,8,5.6,10,39.9,38.9,196.5,TRUCKING,TX,2,0,21149.68,1000,500,17034.03,Monthly,31.06,2,2.0,,,,
POL-017360,INS-00707,2023-11-28,2023-10-12,2024-10-11,AL,10,8.1,3,30.4,2.6,279.6,other,NY,1,0,11639.06,1000,1000,12565.68,Annual,,0,1.0,,,,
POL-017361,INS-00239,2024-01-17,2023-08-07,2024-08-06,AL,3,5.4,8,43.5,1.0,93.6,Service,TX,0,0,0.0,5000,500,9172.72,Annual,79.11,0,1.0,,,,
POL-017362,INS-00438,2024-02-27,2024-02-13,2025-02-12,AL,11,1.0,14,49.8,10.9,,Construction,CO,2,1,30773.76,2500,1000,8994.68,Annual,92.18,3,1.0,,,,
POL-017363,INS-00089,2023-09-06,2023-03-27,2024-03-26,AL,10,2.3,1,32.7,11.0,273.9,SERVICE,PA,1,1,23400.98,500,100,5738.42,Quarterly,80.89,1,1.0,,,,
POL-017364,INS-00050,2023-06-02,2023-01-24,2024-01-24,AL,8,3.7,4,64.2,7.6,124.2,service,CA,1,0,14594.48,500,500,9731.27,Quarterly,1.0,0,0.0,,,,
POL-017365,INS-00370,2023-04-02,2022-12-02,2023-12-02,AL,8,4.2,4,36.5,6.2,223.0,RETAIL,NY,0,1,4821.84,500,1000,21306.72,Annual,83.34,3,1.0,,,,
POL-017366,INS-00126,2023-11-01,2023-06-14,2024-06-13,AL,4,7.8,10,37.1,1.8,69.3,other,NY,0,0,0.0,5000,300,7977.59,Monthly,32.75,1,1.0,,,,
POL-017367,INS-00322,2023-01-01,2022-11-16,2023-11-16,AL,8,3.7,4,28.8,1.9,129.3,Construction,GA,1,0,21227.73,250,300,11920.11,Annual,65.8,0,2.0,9999-01-01,-999.0,INVALID,-999.0
POL-017368,INS-00448,2024-04-20,2023-12-16,2024-12-15,AL,11,2.6,12,32.7,12.2,311.1,Service,TX,3,1,158209.14,5000,500,8551.78,Quarterly,31.99,2,4.0,,,,
POL-017369,INS-00265,2023-05-28,2023-02-07,2024-02-07,AL,8,3.6,3,35.4,1.0,209.4,Retail,TX,1,0,5248.62,2500,1000,9461.93,Monthly,23.12,1,1.0,,,,
POL-017370,INS-00385,2023-11-18,2023-06-21,2024-06-20,AL,7,2.9,4,31.2,2.1,292.3,Trucking,AZ,0,0,0.0,1000,500,12969.13,Quarterly,10.96,1,0.0,,,,
POL-017371,INS-00708,2023-11-12,2023-09-29,2024-09-28,AL,8,4.3,5,44.5,2.2,95.8,trucking,GA,2,1,8432.25,2500,1000,14127.96,Annual,54.5,3,0.0,,,,
POL-017372,INS-00175,2023-10-24,2023-10-23,2024-10-22,AL,12,4.3,4,35.8,3.5,,Service,OH,1,1,45098.76,500,300,31727.4,Annual,62.73,0,0.0,,,,
POL-017373,INS-00545,2023-12-31,2023-10-29,2024-10-28,AL,6,6.8,4,40.0,12.0,142.0,Service,FL,1,1,,1000,300,25275.82,Quarterly,76.75,0,,,,,
POL-017374,INS-00675,2024-01-27,2024-01-01,2024-12-31,AL,12,7.4,6,32.7,1.1,159.2,trucking,NC,2,1,17743.31,1000,1000,4777.03,Monthly,35.85,2,0.0,,,,
POL-017375,INS-00411,2023-11-02,2023-11-01,2024-10-31,AL,7,4.8,7,33.5,1.8,,Trucking,NY,1,0,7132.0,500,500,17557.14,Annual,49.69,1,1.0,,,,
POL-017376,INS-00005,2023-01-05,2022-12-12,2023-12-12,AL,10,3.2,3,56.8,16.7,165.7,Service,WA,0,0,0.0,2500,1000,9314.88,Monthly,67.6,4,1.0,,,,
POL-017377,INS-00383,2024-04-26,2024-02-28,2025-02-27,AL,14,4.7,1,24.5,18.5,579.5,Trucking,NC,1,0,3750.52,500,300,11084.72,Quarterly,51.51,2,0.0,,,,
POL-017378,INS-00225,2024-06-27,2024-01-10,2025-01-09,AL,12,5.2,9,32.7,7.8,266.0,Construction,NY,0,2,,250,300,9518.74,Monthly,63.18,2,0.0,,,,
POL-017379,INS-00599,2024-04-16,2024-01-14,2025-01-13,AL,8,6.3,7,34.3,2.7,359.8,Trucking,GA,0,2,9201.08,5000,500,40000.0,Annual,79.83,2,1.0,,,,
POL-017380,INS-00384,2023-03-14,2022-09-20,2023-09-20,AL,15,6.5,5,46.1,3.7,263.1,Service,GA,0,2,11907.89,500,300,5197.15,Monthly,54.43,5,1.0,,,,
POL-017381,INS-00715,2023-05-21,2023-03-01,2024-02-29,AL,6,3.5,7,23.2,1.0,200.3,other,CA,1,1,20878.5,500,300,27452.91,Quarterly,55.88,1,0.0,,,,
POL-017382,INS-00215,2024-04-06,2024-03-23,2025-03-23,AL,8,0.7,5,,3.2,337.7,Trucking,IL,0,1,2313.37,500,300,9158.77,Quarterly,36.61,2,0.0,,,,
POL-017383,INS-00176,2024-04-28,2023-11-06,2024-11-05,AL,4,4.6,3,35.5,1.3,285.9,Retail,OH,0,0,0.0,1000,100,10485.62,Quarterly,92.07,0,0.0,,,,
POL-017384,INS-00022,2023-12-09,2023-09-28,2024-09-27,AL,9,5.4,14,40.2,3.9,197.8,Trucking,TX,0,2,32620.81,1000,1000,7829.72,Quarterly,87.36,0,2.0,,,,
POL-017385,INS-00354,2024-04-11,2024-03-13,2025-03-13,AL,8,3.7,6,33.1,1.0,176.5,Retail,WA,0,0,0.0,1000,1000,14832.2,Quarterly,92.88,1,0.0,,,,
POL-017386,INS-00384,2023-11-15,2023-07-13,2024-07-12,AL,6,2.6,8,36.9,2.8,195.7,trucking,AZ,0,0,0.0,250,300,18010.87,Monthly,48.97,2,0.0,,,,
POL-017387,INS-00698,2024-03-21,2024-01-23,2025-01-22,AL,10,4.3,4,39.5,9.8,112.4,RETAIL,GA,1,0,15539.86,5000,300,6263.87,Quarterly,88.49,1,2.0,,,,
POL-017388,INS-00687,2024-05-29,2024-01-29,2025-01-28,AL,9,3.6,1,30.1,7.4,183.2,service,GA,1,0,9409.01,5000,300,23179.6,Annual,10.84,3,1.0,,,,
POL-017389,INS-00314,2023-08-01,2023-02-15,2024-02-15,AL,12,9.7,7,39.2,9.3,763.7,Retail,FL,1,1,10730.72,2500,300,24805.4,Monthly,75.94,2,1.0,,,,
POL-017390,INS-00517,2024-05-24,2023-11-27,2024-11-26,AL,14,0.7,6,,11.9,376.5,service,AZ,0,2,7466.07,2500,300,32846.13,Quarterly,91.11,3,0.0,,,,
POL-017391,INS-00278,2023-12-22,2023-07-18,2024-07-17,AL,6,4.4,7,36.3,11.0,163.1,trucking,FL,0,0,0.0,500,1000,3000.0,Monthly,92.99,0,0.0,,,,
POL-017392,INS-00157,2024-01-30,2023-12-24,2024-12-23,AL,4,4.6,4,31.4,4.3,125.6,Retail,FL,1,0,2010.35,500,300,8405.5,Quarterly,99.18,2,0.0,,,,
POL-017393,INS-00320,2023-09-11,2023-08-11,2024-08-10,AL,10,5.0,3,25.1,12.9,,Trucking,NY,1,1,27399.99,1000,300,20637.63,Quarterly,93.52,5,1.0,,,,
POL-017394,INS-00703,2023-03-21,2023-02-22,2024-02-22,AL,11,9.9,7,33.0,1.0,328.4,RETAIL,FL,0,2,22811.59,500,300,25610.19,Annual,44.42,1,,,,,
POL-017395,INS-00216,2023-01-13,2022-08-04,2023-08-04,AL,9,4.6,6,41.3,1.0,183.0,Service,IL,0,0,0.0,2500,500,19692.74,Quarterly,27.39,4,3.0,,,,
POL-017396,INS-00159,2023-02-20,2023-02-13,2024-02-13,AL,11,2.7,5,35.8,3.4,320.0,Trucking,WA,2,0,,2500,300,7772.03,Monthly,4.86,1,0.0,,,,
POL-017397,INS-00500,2024-03-17,2023-10-12,2024-10-11,AL,8,7.5,6,43.2,1.8,191.1,Construction,NC,0,0,0.0,2500,100,8438.54,Monthly,2.52,1,0.0,,,,
POL-017398,INS-00448,2023-01-26,2022-09-19,2023-09-19,AL,7,5.9,3,44.3,1.9,157.1,Retail,AZ,0,0,0.0,250,500,11114.73,Monthly,95.21,1,1.0,,,,
POL-017399,INS-00338,2023-04-05,2022-12-19,2023-12-19,AL,7,3.2,7,22.3,14.9,321.1,retail,GA,2,0,10920.22,250,300,10163.33,Annual,8.35,1,0.0,,,,
POL-017400,INS-00525,2023-10-01,2023-05-02,2024-05-01,AL,7,5.4,10,46.5,4.8,269.4,OTHER,NY,2,0,31147.56,500,100,9637.49,Monthly,7.9,1,1.0,,,,
POL-017401,INS-00276,2023-10-27,2023-07-25,2024-07-24,AL,10,4.1,7,48.0,7.3,257.7,SERVICE,PA,1,0,8124.3,1000,300,19287.91,Quarterly,12.18,1,1.0,,,,
POL-017402,INS-00288,2023-02-20,2022-10-13,2023-10-13,AL,7,5.4,4,35.4,10.2,151.0,OTHER,FL,0,1,15235.96,500,500,13782.09,Monthly,58.92,3,4.0,,,,
POL-017403,INS-00159,2024-03-19,2023-11-07,2024-11-06,AL,8,4.7,4,53.6,1.0,167.6,Other,WA,2,1,21297.02,5000,500,10190.22,Monthly,11.22,2,0.0,,,,
POL-017404,INS-00730,2023-09-26,2023-04-28,2024-04-27,AL,9,4.9,5,28.7,1.0,175.3,Retail,AZ,1,0,15717.04,250,1000,5035.31,Quarterly,47.52,1,0.0,,,,
POL-017405,INS-00499,2023-06-03,2023-04-08,2024-04-07,AL,5,5.8,9,33.6,1.2,51.8,construction,FL,0,0,0.0,5000,300,5822.23,Monthly,80.69,0,0.0,,,,
POL-017406,INS-00175,2023-07-17,2023-05-20,2024-05-19,AL,11,7.9,5,45.3,23.0,311.5,Other,NY,3,1,67985.21,2500,1000,16765.75,Annual,4.54,0,,,,,
POL-017407,INS-00550,2024-06-24,2024-05-28,2025-05-28,AL,5,3.3,7,36.2,2.7,119.7,CONSTRUCTION,FL,0,1,6111.32,5000,500,19874.69,Monthly,,1,,,,,
POL-017408,INS-00285,2024-04-15,2024-01-19,2025-01-18,AL,10,2.1,4,36.8,2.5,,Retail,CO,1,0,28852.93,500,300,5073.2,Monthly,94.4,3,2.0,,,,
POL-017409,INS-00376,2024-04-02,2023-11-02,2024-11-01,AL,8,1.4,8,38.1,13.8,104.1,Rideshare,NC,0,1,3121.4,500,1000,25620.42,Monthly,65.86,3,0.0,,,,
POL-017410,INS-00533,2023-05-24,2023-02-25,2024-02-25,AL,15,8.1,8,30.8,5.9,379.2,Construction,FL,3,0,24558.79,1000,500,15776.88,Monthly,80.76,2,3.0,,,,
POL-017411,INS-00490,2023-02-06,2023-01-06,2024-01-06,AL,3,6.9,8,45.7,2.3,124.7,Service,GA,0,0,,5000,300,32508.63,Quarterly,43.42,1,0.0,,,,
POL-017412,INS-00299,2023-08-09,2023-05-29,2024-05-28,AL,8,5.0,7,52.3,1.9,275.1,Construction,IL,0,0,0.0,250,1000,11809.1,Quarterly,1.58,1,4.0,,,,
POL-017413,INS-00426,2023-08-16,2023-03-22,2024-03-21,AL,8,4.6,6,41.1,1.0,216.7,Retail,IL,1,1,59986.53,250,1000,9355.85,Annual,65.79,2,0.0,,,,
POL-017414,INS-00583,2023-06-18,2023-04-16,2024-04-15,AL,9,9.9,3,35.8,1.0,197.0,Trucking,OH,2,1,69841.61,250,300,15017.6,Monthly,88.56,0,,,,,
POL-017415,INS-00416,2024-02-14,2023-08-26,2024-08-25,AL,6,0.0,6,41.4,8.0,167.1,Other,PA,0,1,,250,1000,10437.27,Annual,,1,0.0,,,,
POL-017416,INS-00044,2024-01-31,2023-10-27,2024-10-26,AL,4,3.4,8,44.1,3.0,144.7,Retail,NY,0,0,0.0,2500,300,10870.65,,41.98,2,0.0,9999-01-01,-999.0,INVALID,-999.0
POL-017417,INS-00106,2023-01-28,2022-08-23,2023-08-23,AL,7,8.1,4,31.9,2.8,197.6,Construction,IL,0,0,0.0,5000,500,20775.03,Monthly,6.13,0,,,,,
POL-017418,INS-00415,2023-12-01,2023-11-27,2024-11-26,AL,4,6.2,7,21.0,9.1,47.6,Trucking,FL,0,0,0.0,250,300,12714.81,Quarterly,60.04,0,0.0,,,,
POL-017419,INS-00225,2023-02-24,2023-01-08,2024-01-08,AL,6,4.3,2,42.1,15.0,176.5,Trucking,NY,0,0,0.0,5000,500,11372.65,,30.85,3,1.0,,,,
POL-017420,INS-00150,2024-04-16,2023-11-30,2024-11-29,AL,10,8.1,7,41.5,14.9,283.5,Trucking,NC,2,2,18939.2,250,1000,12748.26,Quarterly,39.21,2,0.0,,,,
POL-017421,INS-00325,2024-04-05,2023-12-30,2024-12-29,AL,5,1.5,1,41.9,7.9,182.2,trucking,CO,0,0,0.0,500,300,40000.0,Monthly,66.94,0,,,,,
POL-017422,INS-00375,2023-10-01,2023-04-19,2024-04-18,AL,9,5.7,5,50.3,14.1,268.6,Retail,FL,2,1,24261.22,5000,500,10624.52,Annual,50.33,5,1.0,,,,
POL-017423,INS-00335,2023-08-07,2023-04-28,2024-04-27,AL,10,8.2,6,29.8,2.0,187.3,service,IL,1,0,11401.69,2500,500,12935.73,Monthly,13.49,4,2.0,,,,
POL-017424,INS-00219,2023-01-08,2022-12-08,2023-12-08,AL,8,4.1,6,46.9,3.7,201.4,Trucking,IL,0,0,0.0,1000,1000,18687.5,Annual,38.29,0,2.0,,,,
POL-017425,INS-00589,2024-03-19,2023-10-04,2024-10-03,AL,9,3.0,4,45.9,5.3,,trucking,AZ,1,0,12572.37,250,500,7832.63,Monthly,15.41,3,4.0,,,,
POL-017426,INS-00405,2024-02-25,2024-02-12,2025-02-11,AL,9,2.4,13,35.0,9.4,475.7,Construction,CA,1,0,,1000,1000,12486.42,Annual,,1,,,,,
POL-017427,INS-00401,2023-01-22,2022-11-15,2023-11-15,AL,6,2.8,8,36.1,3.1,158.8,Trucking,NY,0,0,0.0,500,300,8142.24,,8.29,1,0.0,,,,
POL-017428,INS-00532,2023-05-02,2023-02-13,2024-02-13,AL,8,6.7,10,38.3,20.4,274.0,Trucking,NC,0,0,0.0,1000,300,17728.43,Monthly,66.4,2,1.0,,,,
POL-017429,INS-00479,2024-05-14,2024-05-13,2025-05-13,AL,6,1.4,7,36.6,1.0,175.1,CONSTRUCTION,TX,0,0,0.0,1000,300,12694.1,Annual,74.96,2,0.0,9999-01-01,-999.0,INVALID,-999.0
POL-017430,INS-00737,2023-08-01,2023-07-17,2024-07-16,AL,5,6.4,8,23.9,9.9,149.2,TRUCKING,IL,0,2,34571.12,250,500,6687.03,Quarterly,58.91,1,0.0,,,,
POL-017431,INS-00074,2023-03-09,2023-01-21,2024-01-21,AL,10,1.0,3,38.8,12.6,295.3,service,NC,0,0,0.0,1000,1000,20294.48,Annual,19.08,1,0.0,,,,
POL-017432,INS-00569,2023-08-16,2023-04-09,2024-04-08,AL,10,3.8,9,43.2,3.5,198.3,Service,CO,3,2,,1000,1000,21531.22,Quarterly,74.16,1,0.0,,,,
POL-017433,INS-00028,2024-01-13,2023-08-17,2024-08-16,AL,11,6.2,7,48.5,4.9,100.5,Service,TX,0,0,0.0,250,500,10486.93,Annual,10.49,2,0.0,,,,
POL-017434,INS-00482,2024-05-09,2024-02-29,2025-02-28,AL,11,3.5,6,34.5,36.5,135.3,Service,WA,1,1,42738.89,1000,300,11218.07,,70.57,1,0.0,,,,
POL-017435,INS-00112,2023-04-02,2022-11-16,2023-11-16,AL,5,7.3,8,43.6,2.9,187.7,retail,FL,0,0,0.0,1000,300,8457.62,Annual,,0,0.0,,,,
POL-017436,INS-00007,2023-03-29,2023-02-14,2024-02-14,AL,9,0.6,4,29.4,1.7,226.3,Construction,WA,0,0,0.0,5000,100,8458.29,Quarterly,96.14,4,1.0,,,,
POL-017437,INS-00420,2024-04-14,2024-02-29,2025-02-28,AL,11,0.0,8,32.8,4.6,280.6,Trucking,NY,0,0,0.0,5000,1000,8591.04,Monthly,15.64,2,1.0,,,,
POL-017438,INS-00374,2023-07-20,2023-03-22,2024-03-21,AL,9,10.3,3,25.4,8.5,201.6,CONSTRUCTION,GA,1,1,35389.7,2500,1000,12324.92,Monthly,86.97,2,0.0,,,,
POL-017439,INS-00668,2024-03-08,2023-12-25,2024-12-24,AL,20,0.8,10,40.8,6.1,352.2,Retail,AZ,1,1,25587.1,2500,500,17174.5,Annual,27.42,5,0.0,,,,
POL-017440,INS-00067,2024-02-15,2023-10-12,2024-10-11,AL,9,1.4,9,31.5,8.3,193.4,Service,NY,2,0,91783.16,1000,500,10067.97,Annual,20.88,2,,9999-01-01,-999.0,INVALID,-999.0
POL-017441,INS-00028,2024-04-21,2023-11-16,2024-11-15,AL,10,3.3,12,42.7,12.6,295.2,trucking,CO,3,0,,2500,500,11865.51,Quarterly,90.83,1,,,,,
POL-017442,INS-00195,2024-04-30,2024-04-03,2025-04-03,AL,10,7.0,3,30.2,7.3,148.7,Service,GA,0,0,0.0,5000,300,7025.82,Monthly,42.78,1,3.0,,,,
