policy_id,insured_id,snapshot_date,policy_effective_date,policy_expiration_date,coverage_type,vehicle_count,vehicle_avg_age,driver_count,driver_avg_age,years_in_business,prior_year_mileage_000,business_type,state,prior_apd_claim_count,prior_al_claim_count,prior_loss_amount,deductible,coverage_limit_000,annual_premium,payment_frequency,risk_score_external,has_safety_program,num_heavy_vehicles,late_payment_count,claim_count,total_loss_amount,first_claim_reported_date,claim_paid_amount_current_period,claim_status_current_period,days_to_first_claim_report
POL-004822,INS-00295,2022-01-16,2021-09-14,2022-09-14,APD,5,3.4,6,45.7,6.7,58.7,Trucking,PA,1,0,2387.37,250,300,5015.13,Quarterly,79.88,0,3,1.0,0,0.0,,0.0,No Claim,
POL-000019,INS-02593,2022-07-08,2022-05-27,2023-05-27,APD,11,6.9,5,45.0,14.1,,Trucking,IL,2,0,8459.07,5000,500,6331.37,Monthly,78.31,0,2,1.0,0,0.0,,0.0,No Claim,
POL-003561,INS-02161,2020-03-15,2019-11-05,2020-11-04,APD,8,5.1,7,29.6,7.0,197.2,Service,OH,0,0,,250,1000,7411.73,Quarterly,88.32,1,2,,0,0.0,,0.0,No Claim,
POL-003952,INS-02939,2020-08-28,2020-03-23,2021-03-23,APD,11,6.3,4,44.5,12.6,99.4,retail,WA,0,1,2243.23,2500,100,6460.74,Monthly,52.14,1,2,0.0,1,13456.8,2020-10-03,9664.38,Under Review,36.0
POL-000050,INS-02420,2022-05-02,2021-12-11,2022-12-11,APD,11,6.1,9,43.8,2.7,167.6,Retail,NC,0,0,0.0,250,300,14260.07,Annual,24.29,1,3,1.0,0,0.0,,0.0,No Claim,
POL-014924,INS-00677,2021-03-10,2020-12-04,2021-12-04,AL,6,6.6,6,36.2,1.0,121.3,construction,NY,0,1,6099.28,500,1000,26819.22,Annual,16.19,0,2,0.0,0,0.0,,0.0,No Claim,
POL-000888,INS-02097,2020-07-30,2020-03-02,2021-03-02,APD,9,6.3,8,28.3,3.9,146.6,Trucking,OH,0,0,0.0,2500,100,12748.72,Monthly,95.57,0,3,1.0,0,0.0,,0.0,No Claim,
POL-006262,INS-02710,2021-04-12,2021-04-01,2022-04-01,APD,4,6.8,13,50.7,11.4,42.1,Other,CA,0,0,0.0,500,100,8810.07,Quarterly,64.29,0,0,,0,0.0,,0.0,No Claim,
POL-007237,INS-02233,2022-07-10,2022-04-22,2023-04-22,APD,9,8.3,11,31.3,10.1,167.4,Trucking,WA,3,0,91301.9,5000,300,19807.96,Annual,68.91,0,2,0.0,1,1142.53,2022-08-18,1009.41,Closed,39.0
POL-006990,INS-00974,2020-05-21,2020-02-28,2021-02-27,APD,14,9.2,8,60.2,1.0,251.2,Retail,FL,0,0,0.0,1000,300,12975.06,Annual,26.74,1,1,0.0,0,0.0,,0.0,No Claim,
POL-006044,INS-00667,2022-03-23,2021-12-09,2022-12-09,APD,13,3.9,5,47.5,6.1,193.7,Trucking,WA,0,0,0.0,250,300,8237.53,Quarterly,90.29,1,2,2.0,0,0.0,,0.0,No Claim,
POL-008709,INS-02913,2021-03-30,2020-10-28,2021-10-28,AL,13,4.1,9,47.7,6.4,,Retail,FL,2,1,13454.81,5000,300,14992.92,Annual,67.0,0,1,,0,0.0,,0.0,No Claim,
POL-003169,INS-02472,2022-06-19,2022-04-08,2023-04-08,APD,9,3.8,5,43.3,1.1,272.3,retail,CO,0,0,0.0,500,100,15689.24,Monthly,49.43,1,1,0.0,0,0.0,,0.0,No Claim,
POL-002950,INS-00533,2021-07-22,2021-04-27,2022-04-27,APD,4,8.4,7,35.6,10.7,,Retail,CA,0,0,0.0,5000,500,12589.81,Annual,51.54,0,2,0.0,0,0.0,,0.0,No Claim,
POL-001425,INS-01872,2020-10-06,2020-08-03,2021-08-03,APD,9,6.3,6,35.7,6.8,180.7,service,CA,0,0,0.0,1000,300,6126.13,Quarterly,31.15,1,1,,0,0.0,,0.0,No Claim,
POL-000140,INS-02745,2021-04-23,2020-11-23,2021-11-23,APD,9,6.3,7,33.4,5.9,330.2,Construction,CA,1,0,,1000,300,13062.91,Quarterly,58.2,0,1,0.0,0,0.0,,0.0,No Claim,
POL-010117,INS-03734,2021-12-13,2021-09-17,2022-09-17,AL,14,9.1,1,39.9,2.5,273.3,Other,CA,0,1,9914.03,250,1000,13413.24,Annual,37.67,1,3,0.0,1,35931.2,2022-01-30,33189.32,Closed,48.0
POL-003198,INS-01808,2022-06-08,2022-02-09,2023-02-09,APD,8,5.0,5,48.3,6.6,134.9,Trucking,CA,0,0,0.0,5000,500,5511.92,Monthly,11.43,1,1,1.0,0,0.0,,0.0,No Claim,
POL-005132,INS-03617,2021-03-09,2020-12-08,2021-12-08,APD,8,1.1,3,35.6,11.2,197.0,trucking,OH,1,0,15564.19,2500,100,10207.95,Quarterly,,1,2,2.0,0,0.0,,0.0,No Claim,
POL-000113,INS-00959,2021-08-31,2021-06-11,2022-06-11,APD,13,3.7,5,38.4,17.5,225.7,construction,NC,1,0,5683.66,2500,300,5527.13,Monthly,21.89,0,3,0.0,0,0.0,,0.0,No Claim,
POL-008161,INS-02514,2021-01-14,2020-07-23,2021-07-23,AL,8,5.5,9,22.5,9.2,124.7,CONSTRUCTION,CO,0,0,,250,300,15028.02,Quarterly,64.52,1,4,0.0,0,0.0,,0.0,No Claim,
POL-013086,INS-02614,2020-11-24,2020-06-26,2021-06-26,AL,11,1.9,7,36.1,10.1,250.0,Retail,FL,0,0,0.0,500,500,6825.45,Annual,22.06,0,5,0.0,0,0.0,,0.0,No Claim,
POL-004560,INS-03368,2021-12-10,2021-11-09,2022-11-09,APD,6,3.8,8,34.0,7.8,188.7,CONSTRUCTION,TX,0,0,0.0,500,300,6987.25,Quarterly,,1,1,0.0,0,0.0,,0.0,No Claim,
POL-004596,INS-03413,2020-02-17,2020-01-31,2021-01-30,APD,6,3.8,9,31.7,40.0,78.2,Trucking,TX,0,0,0.0,2500,500,3107.53,Quarterly,48.3,0,2,0.0,0,0.0,,0.0,No Claim,
POL-004691,INS-02771,2020-01-02,2019-08-25,2020-08-24,APD,7,3.8,4,29.4,4.8,,SERVICE,IL,0,0,0.0,1000,300,13002.12,Annual,,1,2,0.0,0,0.0,,0.0,No Claim,
POL-007952,INS-03725,2022-09-25,2022-09-24,2023-09-24,AL,7,4.3,8,46.4,19.9,203.5,Service,IL,1,0,,500,500,15261.31,Annual,62.19,0,1,,1,64336.98,2022-11-07,53775.71,Open,43.0
POL-011244,INS-02893,2020-09-10,2020-07-06,2021-07-06,AL,9,1.6,5,35.2,1.0,,trucking,NC,0,0,0.0,500,300,19636.93,Quarterly,11.05,0,5,1.0,0,0.0,,0.0,No Claim,
POL-003278,INS-01776,2020-09-26,2020-07-07,2021-07-07,APD,10,9.6,8,30.0,2.8,176.8,Service,IL,1,0,29493.2,2500,300,3575.87,Quarterly,91.52,1,2,0.0,0,0.0,,0.0,No Claim,
POL-004069,INS-02366,2022-03-19,2021-12-16,2022-12-16,APD,15,9.0,4,48.3,6.6,154.8,Trucking,FL,3,1,37833.31,1000,300,13041.98,Monthly,87.68,0,0,0.0,2,15951.78,2022-05-07,14159.56,Open,49.0
POL-004409,INS-03031,2020-10-12,2020-07-10,2021-07-10,APD,12,0.2,7,,1.9,229.1,Service,OH,0,0,0.0,250,500,11808.96,Annual,42.8,0,4,1.0,0,0.0,,0.0,No Claim,
POL-010676,INS-00383,2020-04-25,2019-11-07,2020-11-06,AL,5,9.7,3,41.5,2.4,141.1,Trucking,NC,0,0,0.0,2500,300,31467.95,Annual,89.23,1,0,3.0,0,0.0,,0.0,No Claim,
POL-012943,INS-00102,2022-10-08,2022-09-11,2023-09-11,AL,6,3.5,5,55.4,12.3,274.6,RETAIL,PA,0,0,0.0,500,300,6690.86,Annual,49.58,0,0,1.0,0,0.0,,0.0,No Claim,
POL-009730,INS-01455,2022-02-28,2022-01-28,2023-01-28,AL,7,6.1,3,42.0,5.1,,retail,AZ,0,0,0.0,250,1000,17332.53,Annual,31.25,0,1,3.0,0,0.0,,0.0,No Claim,
POL-000452,INS-00649,2022-10-09,2022-09-03,2023-09-03,APD,11,4.4,6,41.4,5.4,132.8,RETAIL,FL,1,0,6090.99,500,100,11054.44,Annual,43.94,0,1,1.0,1,13160.55,2022-11-27,10350.32,Under Review,49.0
POL-007263,INS-00637,2022-04-05,2021-12-16,2022-12-16,APD,5,0.0,7,35.5,8.3,63.7,Trucking,PA,1,1,48708.17,250,500,20500.57,Quarterly,99.83,0,1,0.0,0,0.0,,0.0,No Claim,
POL-003732,INS-00518,2022-07-30,2022-06-20,2023-06-20,APD,11,0.9,4,60.9,1.0,219.4,Service,CA,0,0,0.0,5000,500,15521.81,Annual,49.98,0,2,2.0,0,0.0,,0.0,No Claim,
POL-007257,INS-01348,2022-09-28,2022-07-14,2023-07-14,APD,7,2.7,5,44.1,7.9,167.6,Other,OH,0,1,41274.33,1000,100,8091.2,Annual,40.96,0,2,0.0,0,0.0,,0.0,No Claim,
POL-013905,INS-02254,2022-05-19,2022-04-11,2023-04-11,AL,6,5.6,3,52.5,1.0,189.8,Retail,OH,0,0,0.0,500,100,6355.75,Monthly,17.97,0,0,0.0,0,0.0,,0.0,No Claim,
POL-004987,INS-01022,2022-11-24,2022-10-25,2023-10-25,APD,5,4.0,8,34.5,3.2,129.1,Trucking,CA,0,0,0.0,500,100,5735.71,Annual,57.51,0,2,1.0,0,0.0,,0.0,No Claim,
POL-003664,INS-00044,2022-11-19,2022-09-11,2023-09-11,APD,9,4.0,2,36.8,6.9,87.6,trucking,OH,0,0,0.0,2500,300,10795.92,Quarterly,1.89,1,1,0.0,0,0.0,,0.0,No Claim,
POL-002764,INS-01792,2020-02-09,2020-01-09,2021-01-08,APD,8,6.9,6,33.1,4.8,162.2,Trucking,NC,1,0,12068.02,250,100,3071.09,,13.28,1,2,0.0,0,0.0,,0.0,No Claim,
POL-008851,INS-02229,2020-10-16,2020-06-19,2021-06-19,AL,8,0.0,7,44.3,4.6,212.0,Construction,FL,0,1,22093.46,250,300,11291.58,Annual,77.28,1,4,0.0,0,0.0,,0.0,No Claim,
POL-012507,INS-01817,2021-01-17,2020-08-02,2021-08-02,AL,9,8.3,6,40.6,3.8,167.1,Trucking,AZ,1,0,10394.82,5000,500,18587.06,Quarterly,82.04,1,4,0.0,1,34132.61,2021-03-10,29358.08,Under Review,52.0
POL-001856,INS-02331,2022-07-21,2022-06-28,2023-06-28,APD,7,3.7,4,41.4,23.3,154.1,Other,OH,0,0,0.0,250,300,5787.52,Annual,92.63,1,1,1.0,0,0.0,,0.0,No Claim,
POL-001000,INS-01634,2021-07-15,2021-02-21,2022-02-21,APD,8,5.4,5,55.9,8.1,141.9,Retail,CA,0,1,14269.03,2500,500,16932.07,Quarterly,69.16,1,3,1.0,0,0.0,,0.0,No Claim,
POL-000390,INS-00157,2020-06-16,2020-05-15,2021-05-15,APD,7,8.3,5,41.3,10.6,53.5,Trucking,CO,1,0,12521.99,500,500,14038.49,Quarterly,33.47,0,1,0.0,0,0.0,,0.0,No Claim,
POL-006427,INS-00740,2022-12-03,2022-09-16,2023-09-16,APD,13,4.7,7,54.7,3.9,559.6,Trucking,NY,0,0,0.0,1000,500,5869.24,Monthly,83.48,1,5,0.0,1,840.88,2023-01-23,785.75,Closed,51.0
POL-001477,INS-00480,2021-06-21,2021-02-04,2022-02-04,APD,6,2.4,7,49.3,21.6,220.8,Construction,TX,0,0,0.0,5000,300,4416.63,Monthly,8.75,0,1,0.0,0,0.0,,0.0,No Claim,
POL-002241,INS-02838,2020-09-01,2020-07-01,2021-07-01,APD,5,2.7,6,55.9,4.1,,Service,OH,0,0,0.0,2500,100,5259.69,Monthly,63.32,0,2,,0,0.0,,0.0,No Claim,
POL-013787,INS-01275,2020-05-24,2020-03-13,2021-03-13,AL,11,0.4,5,30.2,2.0,201.3,Service,WA,0,0,0.0,500,1000,10146.74,Annual,74.09,1,1,0.0,0,0.0,,0.0,No Claim,
POL-008113,INS-01853,2020-12-22,2020-07-18,2021-07-18,AL,8,5.9,3,41.3,8.8,154.7,Service,NC,0,0,0.0,5000,500,10993.9,Annual,92.96,0,3,0.0,2,114401.27,2021-02-10,68904.79,Under Review,50.0
POL-000993,INS-00694,2020-08-03,2020-05-13,2021-05-13,APD,9,10.1,9,32.8,1.0,136.3,retail,GA,0,1,9427.85,500,1000,13958.77,Annual,66.73,1,0,,0,0.0,,0.0,No Claim,
POL-007033,INS-03191,2022-09-30,2022-04-09,2023-04-09,APD,11,7.2,7,33.5,11.2,375.7,Other,CA,0,1,5752.42,2500,300,9163.27,Monthly,,1,4,3.0,0,0.0,,0.0,No Claim,
POL-004998,INS-00267,2022-06-16,2022-02-26,2023-02-26,APD,7,0.0,5,32.0,2.7,81.9,Construction,FL,1,0,38301.58,5000,300,7150.79,Annual,73.87,0,2,1.0,0,0.0,,0.0,No Claim,
POL-003923,INS-01806,2021-06-10,2021-01-01,2022-01-01,APD,9,8.6,5,37.7,5.8,293.2,Retail,AZ,0,0,0.0,5000,1000,7836.08,Monthly,30.9,0,3,2.0,0,0.0,,0.0,No Claim,
POL-002973,INS-03415,2021-10-16,2021-06-08,2022-06-08,APD,11,8.7,10,28.8,6.9,184.4,service,GA,1,3,50292.96,5000,300,4416.27,Monthly,20.14,1,1,0.0,0,0.0,,0.0,No Claim,
POL-006872,INS-01170,2021-09-07,2021-06-27,2022-06-27,APD,7,9.0,4,39.3,6.5,68.9,CONSTRUCTION,CA,0,1,15129.73,5000,300,7787.02,Monthly,93.67,0,3,0.0,0,0.0,,0.0,No Claim,
POL-011357,INS-00849,2020-09-07,2020-08-24,2021-08-24,AL,7,4.4,1,43.2,5.8,178.6,Service,OH,0,0,,1000,100,13450.22,Monthly,54.42,0,2,0.0,0,0.0,,0.0,No Claim,
POL-004770,INS-00647,2020-02-21,2019-12-24,2020-12-23,APD,4,2.2,7,52.2,7.6,55.3,Service,CO,0,0,0.0,1000,100,13007.1,Annual,6.45,1,1,0.0,0,0.0,,0.0,No Claim,
POL-001294,INS-00954,2020-01-05,2019-12-04,2020-12-03,APD,6,9.4,6,59.1,1.2,77.3,Construction,OH,1,0,19914.23,2500,300,4310.76,Monthly,,0,1,0.0,0,0.0,,0.0,No Claim,
POL-014125,INS-02569,2020-08-03,2020-07-09,2021-07-09,AL,7,7.9,7,29.4,1.4,74.3,Service,CO,0,0,0.0,1000,300,12063.11,Annual,78.72,1,3,0.0,0,0.0,,0.0,No Claim,
POL-004174,INS-02052,2021-01-23,2020-08-19,2021-08-19,APD,6,1.5,9,61.1,1.7,113.4,Trucking,OH,1,0,1689.04,2500,300,25000.0,Annual,32.93,0,2,3.0,0,0.0,,0.0,No Claim,
POL-002536,INS-01298,2022-12-07,2022-09-11,2023-09-11,APD,9,6.6,4,59.9,2.3,182.0,Trucking,GA,0,0,0.0,250,300,16053.46,Annual,96.82,1,2,0.0,0,0.0,,0.0,No Claim,
POL-013776,INS-03312,2021-10-07,2021-07-09,2022-07-09,AL,3,1.2,6,56.5,8.8,73.7,Trucking,OH,0,0,0.0,250,300,16225.9,Annual,83.4,1,0,2.0,0,0.0,,0.0,No Claim,
POL-001908,INS-03350,2020-06-25,2020-04-19,2021-04-19,APD,5,5.3,11,43.8,12.3,400.8,Trucking,WA,0,0,,1000,100,16450.95,Quarterly,92.45,1,3,0.0,0,0.0,,0.0,No Claim,
POL-012487,INS-02047,2020-02-03,2019-12-05,2020-12-04,AL,5,4.9,6,47.4,11.7,131.7,retail,NC,1,0,4234.07,2500,100,13839.17,Quarterly,51.65,1,2,1.0,0,0.0,,0.0,No Claim,
POL-014320,INS-01422,2020-04-23,2020-04-13,2021-04-13,AL,7,5.5,5,34.9,5.4,325.8,Retail,CA,0,1,10875.41,250,500,12083.5,Quarterly,91.26,0,1,,1,54514.86,2020-06-09,45334.52,Open,47.0
POL-008561,INS-00883,2022-06-13,2022-06-12,2023-06-12,AL,2,0.6,6,38.4,1.0,10.4,Construction,CO,0,0,0.0,250,500,15664.41,Quarterly,80.03,0,1,1.0,0,0.0,,0.0,No Claim,
POL-006034,INS-00593,2022-11-04,2022-06-08,2023-06-08,APD,6,8.0,5,30.1,16.8,150.7,retail,FL,0,0,0.0,5000,300,4698.0,Monthly,29.94,0,4,1.0,0,0.0,,0.0,No Claim,
POL-007620,INS-03363,2020-04-22,2020-01-27,2021-01-26,AL,11,5.6,7,40.6,9.6,321.9,Retail,WA,2,0,9373.49,1000,300,14293.51,Monthly,64.87,0,1,4.0,1,55496.49,2020-06-11,37238.33,Open,50.0
POL-001152,INS-00297,2021-07-06,2021-03-29,2022-03-29,APD,8,5.7,6,,13.2,167.4,Trucking,CA,1,0,,500,500,7448.48,Annual,56.19,0,1,,0,0.0,,0.0,No Claim,
POL-001568,INS-03683,2021-10-22,2021-07-28,2022-07-28,APD,14,6.2,6,40.0,4.7,,construction,NY,2,2,43740.8,1000,300,6481.7,Annual,59.13,0,2,0.0,0,0.0,,0.0,No Claim,
POL-003172,INS-00369,2022-10-24,2022-06-07,2023-06-07,APD,10,7.0,10,34.7,5.7,144.9,Construction,AZ,1,0,6974.86,2500,300,5370.93,Monthly,56.6,0,2,0.0,0,0.0,,0.0,No Claim,
POL-009690,INS-01437,2022-11-15,2022-07-01,2023-07-01,AL,8,7.6,4,38.8,3.1,291.7,Service,TX,0,1,18451.19,2500,100,13184.1,,92.67,1,0,1.0,0,0.0,,0.0,No Claim,
POL-007107,INS-03629,2020-06-10,2019-12-27,2020-12-26,APD,7,7.3,2,49.2,3.6,32.8,Construction,AZ,0,0,0.0,500,1000,24124.25,Quarterly,55.01,1,2,1.0,0,0.0,,0.0,No Claim,
POL-004161,INS-02156,2021-03-17,2021-01-06,2022-01-06,APD,13,8.8,5,42.4,3.1,210.3,Service,WA,1,0,,1000,300,19096.5,Monthly,33.7,0,2,0.0,0,0.0,,0.0,No Claim,
POL-004288,INS-00901,2022-06-02,2022-01-01,2023-01-01,APD,14,5.7,7,42.1,3.7,361.6,construction,CA,0,1,17620.75,500,300,4762.72,Monthly,59.09,1,0,1.0,1,3822.37,2022-07-13,2723.06,Closed,41.0
POL-002231,INS-00123,2021-11-23,2021-06-13,2022-06-13,APD,8,7.5,3,22.9,27.0,364.9,Trucking,AZ,1,1,26169.79,1000,100,8031.55,Quarterly,36.0,0,2,0.0,0,0.0,,0.0,No Claim,
POL-011160,INS-02173,2020-01-24,2020-01-12,2021-01-11,AL,6,5.6,9,42.3,6.5,,Other,GA,0,1,5062.92,250,500,13654.19,Annual,15.07,0,1,0.0,0,0.0,,0.0,No Claim,
POL-000175,INS-01353,2022-02-01,2021-08-08,2022-08-08,APD,7,1.5,4,41.7,9.5,,Retail,GA,0,0,0.0,2500,300,7658.62,Annual,10.81,0,1,0.0,0,0.0,,0.0,No Claim,
POL-001904,INS-02722,2020-09-29,2020-07-12,2021-07-12,APD,10,8.8,2,34.4,11.7,143.6,RETAIL,TX,1,2,44035.37,250,500,11355.68,Annual,16.16,0,1,,0,0.0,,0.0,No Claim,
POL-009292,INS-02486,2020-01-06,2019-10-06,2020-10-05,AL,3,2.0,5,38.5,17.6,74.0,Other,TX,0,0,0.0,2500,300,6702.26,Quarterly,24.02,0,2,0.0,1,216655.39,2020-02-20,187627.51,Closed,45.0
POL-008753,INS-03617,2021-05-06,2020-12-14,2021-12-14,AL,5,5.4,8,36.7,21.6,91.1,Trucking,NC,0,0,0.0,2500,1000,15337.32,Quarterly,69.67,0,1,1.0,0,0.0,,0.0,No Claim,
POL-011056,INS-01126,2022-12-13,2022-07-11,2023-07-11,AL,9,7.6,10,38.7,5.3,247.7,Service,TX,2,0,4458.93,5000,300,9734.13,Quarterly,68.8,0,0,0.0,0,0.0,,0.0,No Claim,
POL-003409,INS-01337,2021-12-22,2021-07-03,2022-07-03,APD,4,4.2,5,40.5,6.8,,Retail,NC,0,0,0.0,250,100,7718.67,Monthly,32.49,1,2,2.0,0,0.0,,0.0,No Claim,
POL-001539,INS-02968,2022-02-12,2021-08-20,2022-08-20,APD,8,4.7,7,50.2,16.6,425.4,Service,NY,2,0,23908.52,2500,300,6418.21,Monthly,37.18,0,1,0.0,0,0.0,,0.0,No Claim,
POL-002293,INS-01501,2020-09-14,2020-09-04,2021-09-04,APD,8,6.6,8,28.6,6.5,136.6,Construction,CO,0,0,0.0,500,300,9517.57,Annual,10.99,0,2,,0,0.0,,0.0,No Claim,
POL-009524,INS-03159,2022-09-10,2022-08-12,2023-08-12,AL,6,5.1,6,52.0,6.5,107.1,Trucking,GA,0,0,0.0,500,1000,19609.93,Annual,91.72,1,2,0.0,0,0.0,,0.0,No Claim,
POL-001364,INS-01376,2020-08-09,2020-02-29,2021-02-28,APD,14,5.7,9,46.0,1.0,711.8,Trucking,CO,1,0,999.72,2500,100,7866.27,Quarterly,7.48,0,3,,0,0.0,,0.0,No Claim,
POL-004358,INS-00105,2020-10-08,2020-05-04,2021-05-04,APD,5,0.0,6,42.8,9.6,88.0,Service,CA,1,2,38967.48,500,100,7360.91,Monthly,15.33,0,1,,0,0.0,,0.0,No Claim,
POL-005261,INS-00340,2022-12-23,2022-09-22,2023-09-22,APD,4,2.9,9,39.3,1.0,127.5,Trucking,FL,1,0,7452.31,1000,500,10889.43,Quarterly,11.08,0,2,1.0,0,0.0,,0.0,No Claim,
POL-011243,INS-01233,2021-07-06,2021-05-04,2022-05-04,AL,5,0.3,2,38.5,2.8,160.7,Trucking,GA,1,0,3697.72,250,1000,12929.22,Annual,7.44,0,0,0.0,0,0.0,,0.0,No Claim,
POL-011430,INS-03366,2022-04-25,2021-11-20,2022-11-20,AL,5,4.2,4,38.6,1.4,185.0,CONSTRUCTION,CA,0,0,0.0,5000,300,15942.64,Monthly,99.94,0,3,,0,0.0,,0.0,No Claim,
POL-000681,INS-02946,2022-03-03,2021-12-08,2022-12-08,APD,11,3.1,9,49.2,5.6,358.5,Construction,CA,0,1,12806.55,250,100,3636.84,Annual,66.77,1,1,1.0,1,7170.27,2022-04-22,5123.09,Open,50.0
POL-011896,INS-00007,2021-06-09,2021-01-19,2022-01-19,AL,8,6.8,7,63.2,5.8,43.6,service,CO,2,0,9170.19,2500,100,6038.97,Monthly,67.68,1,2,1.0,0,0.0,,0.0,No Claim,
POL-003665,INS-03595,2021-07-15,2021-03-30,2022-03-30,APD,8,4.9,5,28.3,9.1,121.5,Trucking,CA,0,0,0.0,2500,300,15151.63,Monthly,51.1,1,1,1.0,0,0.0,,0.0,No Claim,
POL-001662,INS-00622,2021-10-30,2021-06-30,2022-06-30,APD,12,6.6,8,40.6,1.0,588.4,Service,GA,1,0,15214.46,1000,300,8287.63,Annual,33.89,1,3,1.0,2,29589.86,2021-12-19,19130.21,Closed,50.0
POL-000509,INS-03630,2020-10-21,2020-08-28,2021-08-28,APD,8,5.4,6,45.0,1.1,102.2,Construction,WA,1,0,8241.8,250,300,5628.15,Quarterly,58.32,0,1,0.0,0,0.0,,0.0,No Claim,
POL-000167,INS-02028,2020-12-17,2020-09-07,2021-09-07,APD,10,4.0,8,,19.6,162.1,Retail,FL,1,2,109118.7,5000,500,8288.83,Quarterly,24.85,0,0,0.0,0,0.0,,0.0,No Claim,
POL-014222,INS-01046,2020-09-14,2020-07-23,2021-07-23,AL,9,2.0,6,46.2,1.1,295.1,Construction,CO,0,0,0.0,1000,300,13924.26,Annual,40.87,0,3,2.0,0,0.0,,0.0,No Claim,
POL-009199,INS-03551,2022-04-24,2021-12-15,2022-12-15,AL,10,4.8,8,45.2,1.5,208.8,Retail,OH,0,0,,1000,500,20558.91,,29.23,1,1,1.0,0,0.0,,0.0,No Claim,
POL-012566,INS-01639,2021-12-24,2021-12-12,2022-12-12,AL,12,5.8,4,42.9,4.7,,RETAIL,TX,1,1,17834.85,5000,300,33167.47,Quarterly,94.15,0,3,0.0,1,13894.54,2022-02-01,11703.7,Under Review,39.0
POL-007366,INS-00906,2021-04-11,2020-12-04,2021-12-04,APD,1,8.1,6,45.9,13.5,31.4,Trucking,GA,0,0,0.0,250,100,9947.51,Monthly,78.52,1,0,1.0,0,0.0,,0.0,No Claim,
POL-001915,INS-03498,2020-12-25,2020-09-26,2021-09-26,APD,7,4.3,3,46.0,1.8,402.0,Trucking,NY,0,0,0.0,5000,500,6562.87,Annual,6.3,1,1,2.0,0,0.0,,0.0,No Claim,
POL-007264,INS-03210,2022-11-22,2022-09-15,2023-09-15,APD,3,5.6,8,40.2,3.6,73.3,Other,NC,0,0,0.0,2500,1000,10488.8,Quarterly,0.11,0,0,0.0,0,0.0,,0.0,No Claim,
POL-014531,INS-01312,2022-01-16,2021-11-22,2022-11-22,AL,3,3.2,6,44.9,1.3,42.3,Trucking,OH,1,0,17429.66,5000,100,7331.77,Quarterly,75.05,1,1,0.0,0,0.0,,0.0,No Claim,
POL-014699,INS-02602,2020-09-30,2020-07-17,2021-07-17,AL,7,6.0,7,46.8,10.3,105.6,Construction,AZ,0,0,0.0,1000,1000,11988.11,Annual,82.17,0,2,0.0,0,0.0,,0.0,No Claim,
POL-007362,INS-03370,2022-03-18,2021-10-20,2022-10-20,APD,9,0.6,4,46.7,7.3,118.5,Service,FL,1,0,28894.17,5000,300,9748.54,Annual,47.82,0,2,3.0,0,0.0,,0.0,No Claim,
POL-001105,INS-01352,2020-12-01,2020-10-29,2021-10-29,APD,10,6.9,7,34.9,1.0,150.1,Trucking,OH,0,0,0.0,1000,500,3431.23,Monthly,8.0,0,1,,0,0.0,,0.0,No Claim,
POL-011800,INS-01995,2022-12-10,2022-09-18,2023-09-18,AL,7,1.0,5,45.0,7.5,289.2,Retail,WA,0,0,0.0,250,1000,14234.85,Monthly,87.29,1,1,0.0,1,96860.67,2023-02-02,78748.6,Under Review,54.0
POL-009945,INS-00903,2021-08-14,2021-06-19,2022-06-19,AL,9,6.6,4,34.7,21.1,84.6,Retail,PA,0,1,41246.43,5000,1000,26106.98,Monthly,43.12,1,1,1.0,1,1646161.79,2021-09-18,1370321.93,Closed,35.0
POL-005311,INS-01892,2022-09-24,2022-09-03,2023-09-03,APD,8,7.5,4,54.0,9.6,208.9,Construction,AZ,3,0,67995.73,5000,300,6129.77,Annual,46.0,0,2,1.0,0,0.0,,0.0,No Claim,
POL-004100,INS-03700,2021-01-03,2020-10-24,2021-10-24,APD,9,0.9,7,32.9,7.4,105.3,Construction,FL,1,0,11452.57,2500,100,19322.34,Quarterly,88.73,1,2,0.0,0,0.0,,0.0,No Claim,
POL-005755,INS-03079,2020-06-06,2020-03-05,2021-03-05,APD,11,6.2,9,42.9,5.0,223.3,Trucking,NY,0,0,0.0,250,100,12970.86,Monthly,74.91,1,2,1.0,0,0.0,,0.0,No Claim,
POL-000153,INS-03299,2022-10-01,2022-08-11,2023-08-11,APD,8,5.6,6,29.1,11.1,303.1,service,NY,1,0,4886.56,5000,100,3557.78,Quarterly,78.88,0,1,0.0,0,0.0,,0.0,No Claim,
POL-011952,INS-00696,2021-03-05,2020-10-12,2021-10-12,AL,8,8.3,4,39.0,3.5,95.6,Construction,CO,0,0,0.0,5000,100,16921.17,Annual,98.86,0,2,1.0,0,0.0,,0.0,No Claim,
POL-005680,INS-00330,2020-02-20,2019-11-20,2020-11-19,APD,8,6.1,7,44.5,17.1,104.9,Trucking,WA,2,0,13634.2,1000,300,13644.07,Quarterly,71.56,1,3,1.0,0,0.0,,0.0,No Claim,
POL-013781,INS-02482,2021-07-27,2021-07-08,2022-07-08,AL,7,2.8,7,46.5,12.7,,Trucking,TX,1,0,18986.56,5000,100,10779.78,Quarterly,55.37,0,1,0.0,0,0.0,,0.0,No Claim,
